1.000000E+01   8.739400E-25
1.020900E+01   9.095800E-25
1.042300E+01   9.470500E-25
1.064100E+01   9.889701E-25
1.086400E+01   1.033600E-24
1.109100E+01   1.083100E-24
1.132400E+01   1.136300E-24
1.156100E+01   1.195200E-24
1.180300E+01   1.258900E-24
1.205000E+01   1.329100E-24
1.230200E+01   1.405400E-24
1.255900E+01   1.489400E-24
1.282200E+01   1.580900E-24
1.309100E+01   1.681400E-24
1.336500E+01   1.790900E-24
1.364500E+01   1.911000E-24
1.393000E+01   2.041900E-24
1.422200E+01   2.185200E-24
1.452000E+01   2.341100E-24
1.482300E+01   2.511400E-24
1.513400E+01   2.696500E-24
1.545100E+01   2.898000E-24
1.577400E+01   3.116700E-24
1.610400E+01   3.354100E-24
1.644100E+01   3.611200E-24
1.678500E+01   3.889400E-24
1.713700E+01   4.190000E-24
1.749600E+01   4.514500E-24
1.786200E+01   4.863900E-24
1.823600E+01   5.240000E-24
1.861700E+01   5.644000E-24
1.900700E+01   6.077400E-24
1.940500E+01   6.541600E-24
1.981100E+01   7.038200E-24
2.022600E+01   7.568601E-24
2.064900E+01   8.134200E-24
2.108200E+01   8.736600E-24
2.152300E+01   9.377100E-24
2.197400E+01   1.005700E-23
2.243300E+01   1.077900E-23
2.290300E+01   1.154200E-23
2.338300E+01   1.235000E-23
2.387200E+01   1.320200E-23
2.437200E+01   1.410100E-23
2.488200E+01   1.504800E-23
2.540300E+01   1.604400E-23
2.593500E+01   1.708900E-23
2.647700E+01   1.818600E-23
2.703200E+01   1.933500E-23
2.759800E+01   2.053800E-23
2.817500E+01   2.179400E-23
2.876500E+01   2.310500E-23
2.936700E+01   2.447200E-23
2.998200E+01   2.589500E-23
3.061000E+01   2.737500E-23
3.125000E+01   2.891300E-23
3.190400E+01   3.050900E-23
3.257200E+01   3.216300E-23
3.325400E+01   3.387500E-23
3.395000E+01   3.564700E-23
3.466100E+01   3.747800E-23
3.538700E+01   3.936800E-23
3.612700E+01   4.131700E-23
3.688400E+01   4.332500E-23
3.765600E+01   4.539200E-23
3.844400E+01   4.751800E-23
3.924900E+01   4.970300E-23
4.007000E+01   5.194600E-23
4.090900E+01   5.424700E-23
4.176500E+01   5.660500E-23
4.264000E+01   5.902000E-23
4.353200E+01   6.149200E-23
4.444400E+01   6.402000E-23
4.537400E+01   6.660400E-23
4.632400E+01   6.924200E-23
4.729400E+01   7.193500E-23
4.828400E+01   7.468200E-23
4.929400E+01   7.748200E-23
5.032600E+01   8.033500E-23
5.138000E+01   8.324000E-23
5.245500E+01   8.619800E-23
5.355300E+01   8.920600E-23
5.467400E+01   9.226600E-23
5.581900E+01   9.537600E-23
5.698700E+01   9.853600E-23
5.818000E+01   1.017500E-22
5.939800E+01   1.050100E-22
6.064100E+01   1.083200E-22
6.191100E+01   1.116800E-22
6.320700E+01   1.150900E-22
6.453000E+01   1.185500E-22
6.588100E+01   1.220500E-22
6.726000E+01   1.256100E-22
6.866800E+01   1.292200E-22
7.010500E+01   1.328900E-22
7.157300E+01   1.366000E-22
7.307100E+01   1.403600E-22
7.460100E+01   1.441800E-22
7.616200E+01   1.480500E-22
7.775700E+01   1.519800E-22
7.938400E+01   1.557200E-22
8.104600E+01   1.592600E-22
8.274300E+01   1.627700E-22
8.447500E+01   1.663600E-22
8.624300E+01   1.701100E-22
8.804900E+01   1.740300E-22
8.989200E+01   1.781100E-22
9.177300E+01   1.823300E-22
9.369500E+01   1.866800E-22
9.565600E+01   1.911300E-22
9.765800E+01   1.956700E-22
9.970300E+01   2.003100E-22
1.017900E+02   2.032400E-22
1.039200E+02   2.079800E-22
1.061000E+02   2.128000E-22
1.083200E+02   2.177000E-22
1.105800E+02   2.226700E-22
1.129000E+02   2.277200E-22
1.152600E+02   2.328400E-22
1.176800E+02   2.380400E-22
1.201400E+02   2.433100E-22
1.226500E+02   2.486600E-22
1.252200E+02   2.540900E-22
1.278400E+02   2.596000E-22
1.305200E+02   2.651900E-22
1.332500E+02   2.708500E-22
1.360400E+02   2.766000E-22
1.388900E+02   2.824200E-22
1.418000E+02   2.883300E-22
1.447600E+02   2.943100E-22
1.477900E+02   3.003700E-22
1.508900E+02   3.065400E-22
1.540500E+02   3.127500E-22
1.572700E+02   3.190400E-22
1.605600E+02   3.254100E-22
1.639200E+02   3.318500E-22
1.673600E+02   3.383600E-22
1.708600E+02   3.449500E-22
1.744400E+02   3.516000E-22
1.780900E+02   3.583300E-22
1.818200E+02   3.651200E-22
1.856200E+02   3.719800E-22
1.895100E+02   3.789000E-22
1.934700E+02   3.858800E-22
1.975200E+02   3.929300E-22
2.016600E+02   4.000300E-22
2.058800E+02   4.071900E-22
2.101900E+02   4.144000E-22
2.145900E+02   4.216600E-22
2.190800E+02   4.289800E-22
2.236700E+02   4.363400E-22
2.283500E+02   4.437400E-22
2.331300E+02   4.511900E-22
2.380100E+02   4.586800E-22
2.429900E+02   4.662100E-22
2.480800E+02   4.737700E-22
2.532700E+02   4.813600E-22
2.585700E+02   4.889900E-22
2.639900E+02   4.966400E-22
2.695100E+02   5.043200E-22
2.751500E+02   5.120200E-22
2.809100E+02   5.197400E-22
2.867900E+02   5.274800E-22
2.928000E+02   5.352400E-22
2.989300E+02   5.430100E-22
3.051900E+02   5.508100E-22
3.115700E+02   5.586000E-22
3.181000E+02   5.663900E-22
3.247500E+02   5.741900E-22
