1.0000E+01	1.9801E-22
1.0209E+01	1.9801E-22
1.0423E+01	1.9801E-22
1.0641E+01	1.9801E-22
1.0864E+01	1.9801E-22
1.1091E+01	1.9801E-22
1.1324E+01	1.9801E-22
1.1561E+01	1.9801E-22
1.1803E+01	1.9801E-22
1.2050E+01	1.9801E-22
1.2302E+01	1.9801E-22
1.2559E+01	1.9801E-22
1.2822E+01	1.9801E-22
1.3091E+01	1.9801E-22
1.3365E+01	1.9801E-22
1.3645E+01	1.9801E-22
1.3930E+01	1.9801E-22
1.4222E+01	1.9801E-22
1.4520E+01	1.9801E-22
1.4823E+01	1.9801E-22
1.5134E+01	1.9801E-22
1.5451E+01	1.9801E-22
1.5774E+01	1.9801E-22
1.6104E+01	1.9801E-22
1.6441E+01	1.9801E-22
1.6785E+01	1.9801E-22
1.7137E+01	1.9801E-22
1.7496E+01	1.9801E-22
1.7862E+01	1.9801E-22
1.8236E+01	1.9801E-22
1.8617E+01	1.9801E-22
1.9007E+01	1.9801E-22
1.9405E+01	1.9801E-22
1.9811E+01	1.9801E-22
2.0226E+01	1.9801E-22
2.0649E+01	1.9801E-22
2.1082E+01	1.9801E-22
2.1523E+01	1.9801E-22
2.1974E+01	1.9801E-22
2.2433E+01	1.9801E-22
2.2903E+01	1.9801E-22
2.3383E+01	1.9801E-22
2.3872E+01	1.9801E-22
2.4372E+01	1.9801E-22
2.4882E+01	1.9801E-22
2.5403E+01	1.9801E-22
2.5935E+01	1.9801E-22
2.6477E+01	1.9801E-22
2.7032E+01	1.9801E-22
2.7598E+01	1.9801E-22
2.8175E+01	1.9801E-22
2.8765E+01	1.9801E-22
2.9367E+01	1.9801E-22
2.9982E+01	1.9801E-22
3.0610E+01	1.9801E-22
3.1250E+01	1.9801E-22
3.1904E+01	1.9801E-22
3.2572E+01	1.9801E-22
3.3254E+01	1.9801E-22
3.3950E+01	1.9801E-22
3.4661E+01	1.9801E-22
3.5387E+01	1.9801E-22
3.6127E+01	1.9801E-22
3.6884E+01	1.9801E-22
3.7656E+01	1.9801E-22
3.8444E+01	1.9801E-22
3.9249E+01	1.9801E-22
4.0070E+01	1.9801E-22
4.0909E+01	1.9801E-22
4.1765E+01	1.9801E-22
4.2640E+01	1.9801E-22
4.3532E+01	1.9801E-22
4.4444E+01	1.9801E-22
4.5374E+01	1.9801E-22
4.6324E+01	1.9801E-22
4.7294E+01	1.9801E-22
4.8284E+01	1.9801E-22
4.9294E+01	1.9801E-22
5.0326E+01	1.9801E-22
5.1380E+01	1.9801E-22
5.2455E+01	1.9801E-22
5.3553E+01	1.9801E-22
5.4674E+01	1.9801E-22
5.5819E+01	1.9801E-22
5.6987E+01	1.9801E-22
5.8180E+01	1.9801E-22
5.9398E+01	1.9801E-22
6.0641E+01	1.9801E-22
6.1911E+01	1.9801E-22
6.3207E+01	1.9801E-22
6.4530E+01	1.9801E-22
6.5881E+01	1.9801E-22
6.7260E+01	1.9801E-22
6.8668E+01	1.9801E-22
7.0105E+01	1.9801E-22
7.1573E+01	1.9801E-22
7.3071E+01	1.9801E-22
7.4601E+01	1.9801E-22
7.6162E+01	1.9801E-22
7.7757E+01	1.9801E-22
7.9384E+01	1.9801E-22
8.1046E+01	1.9801E-22
8.2743E+01	1.9801E-22
8.4475E+01	1.9801E-22
8.6243E+01	1.9801E-22
8.8049E+01	1.9801E-22
8.9892E+01	1.9801E-22
9.1773E+01	1.9801E-22
9.3695E+01	1.9801E-22
9.5656E+01	1.9801E-22
9.7658E+01	1.9801E-22
9.9703E+01	1.9801E-22
1.0179E+02	1.9801E-22
1.0392E+02	1.9801E-22
1.0610E+02	1.9801E-22
1.0832E+02	1.9801E-22
1.1058E+02	1.9801E-22
1.1290E+02	1.9801E-22
1.1526E+02	1.9801E-22
1.1768E+02	1.9801E-22
1.2014E+02	1.9801E-22
1.2265E+02	1.9801E-22
1.2522E+02	1.9801E-22
1.2784E+02	1.9801E-22
1.3052E+02	1.9801E-22
1.3325E+02	1.9801E-22
1.3604E+02	1.9801E-22
1.3889E+02	1.9801E-22
1.4180E+02	1.9801E-22
1.4476E+02	1.9801E-22
1.4779E+02	1.9801E-22
1.5089E+02	1.9801E-22
1.5405E+02	1.9801E-22
1.5727E+02	1.9801E-22
1.6056E+02	1.9801E-22
1.6392E+02	1.9801E-22
1.6736E+02	1.9801E-22
1.7086E+02	1.9801E-22
1.7444E+02	1.9801E-22
1.7809E+02	1.9801E-22
1.8182E+02	1.9801E-22
1.8562E+02	1.9801E-22
1.8951E+02	1.9801E-22
1.9347E+02	1.9801E-22
1.9752E+02	1.9801E-22
2.0166E+02	1.9801E-22
2.0588E+02	1.9801E-22
2.1019E+02	1.9801E-22
2.1459E+02	1.9801E-22
2.1908E+02	1.9801E-22
2.2367E+02	1.9801E-22
2.2835E+02	1.9801E-22
2.3313E+02	1.9801E-22
2.3801E+02	1.9801E-22
2.4299E+02	1.9801E-22
2.4808E+02	1.9801E-22
2.5327E+02	1.9801E-22
2.5857E+02	1.9801E-22
2.6399E+02	1.9801E-22
2.6951E+02	1.9801E-22
2.7515E+02	1.9801E-22
2.8091E+02	1.9801E-22
2.8679E+02	1.9801E-22
2.9280E+02	1.9801E-22
2.9893E+02	1.9801E-22
3.0519E+02	1.9801E-22
3.1157E+02	1.9801E-22
3.1810E+02	1.9801E-22
3.2475E+02	1.9801E-22
3.3155E+02	1.9801E-22
3.3849E+02	1.9801E-22
3.4558E+02	1.9801E-22
3.5281E+02	1.9801E-22
3.6020E+02	1.9801E-22
3.6774E+02	1.9801E-22
3.7544E+02	1.9801E-22
3.8330E+02	1.9801E-22
3.9132E+02	1.9801E-22
3.9951E+02	1.9801E-22
4.0787E+02	1.9801E-22
4.1641E+02	1.9801E-22
4.2513E+02	1.9801E-22
4.3403E+02	1.9801E-22
4.4311E+02	1.9801E-22
4.5239E+02	1.9801E-22
4.6186E+02	1.9801E-22
4.7153E+02	1.9801E-22
4.8140E+02	1.9801E-22
4.9148E+02	1.9801E-22
5.0176E+02	1.9801E-22
5.1227E+02	1.9801E-22
5.2299E+02	1.9801E-22
5.3394E+02	1.9801E-22
5.4512E+02	1.9801E-22
5.5653E+02	1.9801E-22
5.6818E+02	1.9801E-22
5.8007E+02	1.9801E-22
5.9221E+02	1.9801E-22
6.0461E+02	1.9801E-22
6.1727E+02	1.9801E-22
6.3019E+02	1.9801E-22
6.4338E+02	1.9801E-22
6.5685E+02	1.9801E-22
6.7060E+02	1.9801E-22
6.8464E+02	1.9801E-22
6.9897E+02	1.9801E-22
7.1360E+02	1.9801E-22
7.2854E+02	1.9801E-22
7.4379E+02	1.9801E-22
7.5936E+02	1.9801E-22
7.7526E+02	1.9801E-22
7.9148E+02	1.9801E-22
8.0805E+02	1.9801E-22
8.2497E+02	1.9801E-22
8.4224E+02	1.9801E-22
8.5987E+02	1.9801E-22
8.7787E+02	1.9801E-22
8.9624E+02	1.9801E-22
9.1501E+02	1.9801E-22
9.3416E+02	1.9801E-22
9.5371E+02	1.9801E-22
