9.911000E+03   7.340400E-21
1.011900E+04   7.940300E-21
1.033000E+04   8.619800E-21
1.054700E+04   9.391300E-21
1.076700E+04   1.027000E-20
1.099300E+04   1.127200E-20
1.122300E+04   1.242000E-20
1.145800E+04   1.373400E-20
1.169800E+04   1.524100E-20
1.194300E+04   1.696500E-20
1.219300E+04   1.894800E-20
1.244800E+04   2.122100E-20
1.270800E+04   2.382200E-20
1.297400E+04   2.678700E-20
1.324600E+04   3.017600E-20
1.352300E+04   3.398400E-20
1.380600E+04   3.826300E-20
1.409500E+04   4.300100E-20
1.439000E+04   4.819200E-20
1.469200E+04   5.378400E-20
1.499900E+04   5.970000E-20
1.531300E+04   6.575200E-20
1.563400E+04   7.174600E-20
1.596100E+04   8.253300E-20
1.629500E+04   8.975200E-20
1.663600E+04   9.658300E-20
1.698400E+04   1.027700E-19
1.734000E+04   1.081100E-19
1.770300E+04   1.125600E-19
1.807400E+04   1.158000E-19
1.845200E+04   1.179700E-19
1.883800E+04   1.191500E-19
1.923200E+04   1.194700E-19
1.963500E+04   1.191000E-19
2.004600E+04   1.182000E-19
2.046600E+04   1.169200E-19
2.089400E+04   1.154200E-19
2.133200E+04   1.138100E-19
2.177800E+04   1.121800E-19
2.223400E+04   1.106100E-19
2.269900E+04   1.091500E-19
2.317500E+04   1.078600E-19
2.366000E+04   1.067600E-19
2.415500E+04   1.058900E-19
2.466100E+04   1.052400E-19
2.517700E+04   1.048400E-19
2.570400E+04   1.047000E-19
2.624200E+04   1.048200E-19
2.679100E+04   1.052000E-19
2.735200E+04   1.059300E-19
2.792500E+04   1.068500E-19
2.850900E+04   1.079900E-19
2.910600E+04   1.093600E-19
2.971500E+04   1.110900E-19
3.033700E+04   1.130800E-19
3.097200E+04   1.152800E-19
3.162100E+04   1.176500E-19
3.228300E+04   1.202300E-19
3.295800E+04   1.230200E-19
3.364800E+04   1.259300E-19
3.435300E+04   1.290600E-19
3.507200E+04   1.323700E-19
3.580600E+04   1.359100E-19
3.655600E+04   1.395300E-19
3.732100E+04   1.434900E-19
3.810200E+04   1.475300E-19
3.890000E+04   1.518400E-19
3.971400E+04   1.564800E-19
4.054500E+04   1.612400E-19
4.139400E+04   1.663500E-19
4.226000E+04   1.718400E-19
4.314500E+04   1.775600E-19
4.404800E+04   1.836900E-19
4.497000E+04   1.901700E-19
4.591200E+04   1.970300E-19
4.687300E+04   2.043000E-19
4.785400E+04   2.119100E-19
4.885600E+04   2.200600E-19
4.987800E+04   2.286900E-19
5.092300E+04   2.383600E-19
5.198900E+04   2.482400E-19
5.307700E+04   2.585400E-19
5.418800E+04   2.694400E-19
5.532200E+04   2.809700E-19
5.648000E+04   2.931300E-19
5.766300E+04   3.059900E-19
5.887000E+04   3.195900E-19
6.010200E+04   3.338700E-19
6.136000E+04   3.488700E-19
6.264500E+04   3.645600E-19
6.395600E+04   3.806800E-19
6.529500E+04   3.976900E-19
6.666200E+04   4.153000E-19
6.805700E+04   4.334400E-19
6.948200E+04   4.518300E-19
7.093600E+04   4.703700E-19
7.242100E+04   4.888900E-19
7.393700E+04   5.070200E-19
7.548500E+04   5.251600E-19
7.706500E+04   5.428800E-19
7.867800E+04   5.601300E-19
8.032500E+04   5.768700E-19
8.200700E+04   5.930300E-19
8.372300E+04   6.085800E-19
8.547600E+04   6.234400E-19
8.726500E+04   6.375300E-19
8.909200E+04   6.507100E-19
9.095700E+04   6.628500E-19
9.286100E+04   6.737600E-19
9.480500E+04   6.832400E-19
9.679000E+04   6.911400E-19
9.881600E+04   6.972800E-19
1.008800E+05   7.010900E-19
1.030000E+05   7.035300E-19
1.051500E+05   7.034800E-19
1.073500E+05   7.022900E-19
1.096000E+05   7.002500E-19
1.118900E+05   6.974100E-19
1.142400E+05   6.942000E-19
1.166300E+05   6.910500E-19
1.190700E+05   6.883500E-19
1.215600E+05   6.864000E-19
1.241100E+05   6.854400E-19
1.267100E+05   6.856000E-19
1.293600E+05   6.869500E-19
1.320700E+05   6.894900E-19
1.348300E+05   6.931600E-19
1.376500E+05   6.978600E-19
1.405300E+05   7.034600E-19
1.434800E+05   7.098400E-19
1.464800E+05   7.168100E-19
1.495500E+05   7.242300E-19
1.526800E+05   7.319300E-19
1.558700E+05   7.397200E-19
1.591300E+05   7.474600E-19
1.624700E+05   7.549900E-19
1.658700E+05   7.621900E-19
1.693400E+05   7.689700E-19
1.728800E+05   7.752900E-19
1.765000E+05   7.811500E-19
1.802000E+05   7.866100E-19
1.839700E+05   7.917500E-19
1.878200E+05   7.967000E-19
1.917500E+05   7.986000E-19
1.957700E+05   8.036900E-19
1.998600E+05   8.088800E-19
2.040500E+05   8.141500E-19
2.083200E+05   8.194400E-19
2.126800E+05   8.246100E-19
2.171300E+05   8.294600E-19
2.216800E+05   8.337400E-19
2.263200E+05   8.371000E-19
2.310600E+05   8.391500E-19
2.358900E+05   8.394300E-19
2.408300E+05   8.374200E-19
2.458700E+05   8.326100E-19
2.510200E+05   8.244700E-19
2.562700E+05   8.125600E-19
2.616400E+05   7.965500E-19
2.671200E+05   7.763300E-19
2.727100E+05   7.520400E-19
2.784200E+05   7.240700E-19
2.842400E+05   6.931100E-19
2.901900E+05   6.600500E-19
2.962700E+05   6.258900E-19
3.024700E+05   5.916500E-19
3.088000E+05   5.582300E-19
3.152700E+05   5.263900E-19
3.218700E+05   4.966700E-19
3.286000E+05   4.694200E-19
3.354800E+05   4.447900E-19
3.425100E+05   4.228100E-19
3.496800E+05   4.033800E-19
3.570000E+05   3.862900E-19
3.644700E+05   3.715400E-19
3.721000E+05   3.586800E-19
3.798900E+05   3.477400E-19
3.878400E+05   3.383100E-19
3.959600E+05   3.303600E-19
4.042500E+05   3.235800E-19
4.127100E+05   3.179500E-19
4.213500E+05   3.132200E-19
4.301700E+05   3.093200E-19
4.391700E+05   3.060800E-19
4.483700E+05   3.033800E-19
4.577500E+05   3.011000E-19
4.673300E+05   2.991200E-19
4.771200E+05   2.973400E-19
4.871000E+05   2.956300E-19
4.973000E+05   2.938800E-19
5.077100E+05   2.916700E-19
5.183400E+05   2.891600E-19
5.291900E+05   2.863000E-19
5.402700E+05   2.830000E-19
5.515800E+05   2.792000E-19
5.631200E+05   2.748600E-19
5.749100E+05   2.699900E-19
5.869500E+05   2.646600E-19
5.992300E+05   2.589700E-19
6.117800E+05   2.530800E-19
6.245800E+05   2.471700E-19
6.376600E+05   2.414400E-19
6.510100E+05   2.360300E-19
6.646300E+05   2.310700E-19
6.785500E+05   2.266600E-19
6.927500E+05   2.228400E-19
7.072500E+05   2.196000E-19
7.220600E+05   2.169200E-19
7.371700E+05   2.147300E-19
7.526000E+05   2.129800E-19
7.683600E+05   2.115800E-19
7.844400E+05   2.104500E-19
8.008600E+05   2.095300E-19
8.176300E+05   2.087200E-19
8.347400E+05   2.079700E-19
8.522200E+05   2.072100E-19
8.700600E+05   2.063800E-19
8.882700E+05   2.054300E-19
9.068700E+05   2.043200E-19
9.258500E+05   2.030300E-19
9.452300E+05   2.015500E-19
9.650200E+05   1.998700E-19
9.852200E+05   1.980100E-19
1.005800E+06   1.960000E-19
1.026900E+06   1.938700E-19
1.048400E+06   1.916600E-19
1.070300E+06   1.895100E-19
1.092700E+06   1.871600E-19
1.115600E+06   1.848300E-19
1.139000E+06   1.825300E-19
1.162800E+06   1.802900E-19
1.187200E+06   1.781000E-19
1.212000E+06   1.759600E-19
1.237400E+06   1.738500E-19
1.263300E+06   1.717800E-19
1.289700E+06   1.697200E-19
1.316700E+06   1.676600E-19
1.344300E+06   1.655700E-19
1.372400E+06   1.634300E-19
1.401200E+06   1.612300E-19
1.430500E+06   1.589300E-19
1.460400E+06   1.565100E-19
1.491000E+06   1.539600E-19
1.522200E+06   1.512500E-19
1.554100E+06   1.483700E-19
1.586600E+06   1.453100E-19
1.619800E+06   1.420700E-19
1.653700E+06   1.386300E-19
1.688400E+06   1.350000E-19
1.723700E+06   1.311900E-19
1.759800E+06   1.272100E-19
1.796600E+06   1.230900E-19
1.834200E+06   1.188200E-19
1.872600E+06   1.144600E-19
1.911800E+06   1.100300E-19
1.951800E+06   1.055700E-19
1.992700E+06   1.011200E-19
2.034400E+06   9.671200E-20
2.077000E+06   9.239300E-20
2.120500E+06   8.819200E-20
2.164900E+06   8.413500E-20
2.210200E+06   8.024000E-20
2.256500E+06   7.652100E-20
2.303700E+06   7.297600E-20
2.351900E+06   6.963100E-20
2.401100E+06   6.644300E-20
2.451400E+06   6.345300E-20
2.502700E+06   6.064200E-20
2.555100E+06   5.801400E-20
2.608600E+06   5.556600E-20
2.663200E+06   5.329400E-20
2.719000E+06   5.119200E-20
2.775900E+06   4.925300E-20
2.834000E+06   4.746700E-20
2.893300E+06   4.582500E-20
2.953900E+06   4.432100E-20
3.015700E+06   4.293700E-20
3.078800E+06   4.166600E-20
3.143300E+06   4.050200E-20
3.209100E+06   3.943400E-20
3.276300E+06   3.845500E-20
3.344900E+06   3.755700E-20
3.414900E+06   3.673800E-20
3.486400E+06   3.599100E-20
3.559300E+06   3.531000E-20
3.633800E+06   3.469500E-20
3.709900E+06   3.414400E-20
3.787600E+06   3.363800E-20
3.866900E+06   3.319400E-20
3.947800E+06   3.279200E-20
4.030400E+06   3.244600E-20
4.114800E+06   3.213300E-20
4.201000E+06   3.186900E-20
4.288900E+06   3.163700E-20
4.378700E+06   3.144500E-20
4.470300E+06   3.127600E-20
4.563900E+06   3.114400E-20
4.659400E+06   3.103200E-20
4.757000E+06   3.095200E-20
4.856600E+06   3.088700E-20
4.958200E+06   3.085200E-20
5.062000E+06   3.082800E-20
5.168000E+06   3.082800E-20
5.276200E+06   3.083900E-20
5.386600E+06   3.087000E-20
5.499400E+06   3.091000E-20
5.614500E+06   3.096400E-20
5.732000E+06   3.101900E-20
5.852000E+06   3.108800E-20
5.974500E+06   3.115800E-20
6.099600E+06   3.123600E-20
6.227300E+06   3.131200E-20
6.357600E+06   3.139300E-20
6.490700E+06   3.146600E-20
6.626600E+06   3.154300E-20
6.765300E+06   3.160600E-20
6.906900E+06   3.167400E-20
7.051500E+06   3.172900E-20
7.199100E+06   3.178200E-20
7.349800E+06   3.182300E-20
7.503700E+06   3.186000E-20
7.660700E+06   3.188200E-20
7.821100E+06   3.190000E-20
7.984800E+06   3.190300E-20
